alpha,delta,u,g,r,i,z,redshift,label
-0.28646072663655564,-0.11996258791272593,1.5547015876262609,0.7227979258683545,0.28735452491535624,0.1520853914918881,0.09191556427889223,-0.32540009669053016,0
0.344455352488256,0.5340109406592121,0.8109733615632057,0.4870364447529823,0.07687082098811761,-0.08723942728261329,-0.19020179003541524,-0.1370308603793797,0
-1.4331953706394018,-1.183153567348899,-0.8083366766386142,-0.5499040010032541,-0.42113461362363686,-0.30336581264854784,-0.2820813223035251,-0.4319110198991777,0
-0.26340956966858375,-0.27949320380193127,-1.323850444316994,-1.3676133457905628,-1.3194339875753651,-1.2749480447863402,-1.223934231755941,-0.6127192194485632,0
0.36080262708209654,1.4729679727399012,-1.0821121991180522,-1.2264625389377009,-1.174509633645527,-1.129247099665135,-1.0792797027231635,-0.7297428654827962,0
-0.13703885428172882,1.5766771024601542,0.6822772528430149,2.6429560923335,1.2485092152026078,0.8607975321235909,0.57241869768251,0.23991805232540797,0
-0.6898713909133827,0.8666409812969109,-0.3676773580420355,-1.036363167253565,-1.1357266807261859,-1.0788757953596229,-0.8022661381678061,-0.7895725211084121,2
0.1740521732970031,1.27768112581382,-0.9173541412768801,-0.8238472266467993,-0.38233550114057996,-0.02956175363151088,0.28395838514227956,-0.7901013486180981,2
1.472486937680705,-1.167799095903787,-0.6348888853429604,-0.5191290440184444,-0.22225886296600686,0.03900440040621018,0.2051212424466524,-0.7899156989257063,2
-0.10954102934736874,1.174808244589892,-0.20447580312259717,0.39161641953374615,0.8875638135120486,1.1761427074354782,1.2354813352798923,1.17124565711973,1
0.020756775906163163,-1.3130868144680388,0.07477416249014013,0.2767131094653455,-0.06483777976215782,-0.19017110375204385,-0.30448820417208766,-0.20174248814195916,0
-0.9041773859754861,-1.2699389444273759,1.9211201640073212,0.7065863809472848,0.3535710305038901,-0.03519078526741202,-0.2938392769810174,-0.7895871013158601,2
1.6244876194630096,-0.3647390122117647,0.8142108876404136,-0.033905977411132285,-0.4245604411315123,-0.4846490607773043,-0.5005653954325148,-0.3143398594952853,0
